id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,overview,tagline,status,homepage,release_year,release_month,decade,profit
168027,Freaky Deaky,en,2012-04-22,0,0,90.0,4.9,18,4.448353,"Set in 1974, a pair of '60s radicals rely on their bomb-making skills on their way to becoming capitalists.",Crime is such a trippy thing,Released,,2012,4,2010,0
3482,The Train,en,1964-09-21,5800000,6800000,133.0,7.2,72,4.49029,"As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory.","It carried their hopes, their nation's honour!",Released,,1964,9,1960,1000000
135595,Trade Of Innocents,en,2012-09-27,0,0,91.0,5.5,12,2.204138,"In the back streets of a tourist town in present-day Southeast Asia, we find a filthy cinder block room; a bed with soiled sheets; a little girl waits for the next man. Alex (Dermot Mulroney), a human trafficking investigator, plays the role of her next customer as he negotiates with the pimp for the use of the child. Claire (Mira Sorvino), Alex's wife, is caught up in the flow of her new life in Southeast Asia and her role as a volunteer in an aftercare shelter for rescued girls where lives of local neighborhood girl's freedoms and dignity are threatened. Parallel story lines intertwine and unfold twists against the backdrop of the dangerous human trafficking world, in a story of struggle, life, hope and redemption in the ""TRADE of INNOCENTS.""",Justice needs a hero,Released,http://www.tradeofinnocentsthemovie.com/,2012,9,2010,0
8982,The Protector,th,2005-08-11,6000000,27165581,108.0,6.8,167,11.81832,"In Bangkok, the young Kham was raised by his father in the jungle with elephants as members of their family. When his old elephant and the baby Kern are stolen by criminals, Kham finds that the animals were sent to Sidney. He travels to Australia, where he locates the baby elephant in a restaurant owned by the evil Madame Rose, the leader of an international Thai mafia. With the support of the efficient Thai sergeant Mark, who was involved in a conspiracy, Kham fights to rescue the animal from the mobsters.",Vengeance Knows No Mercy,Released,,2005,8,2000,21165581
89861,Stiff Upper Lips,en,1998-06-12,0,0,99.0,10.0,1,0.356495,"Stiff Upper Lips is a broad parody of British period films, especially the lavish Merchant-Ivory productions of the 'eighties and early 'nineties. Although it specifically targets A Room with a View, Chariots of Fire, Maurice, A Passage to India, and many other films, in a more general way Stiff Upper Lips satirises popular perceptions of certain Edwardian traits: propriety, sexual repression, xenophobia, and class snobbery.",,Released,,1998,6,1990,0
455,Bend It Like Beckham,en,2002-04-11,3500159,76578641,112.0,6.2,578,22.054546,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.","Sometimes, to follow your dreams... you've got to bend the rules!",Released,http://www2.foxsearchlight.com/benditlikebeckham/,2002,4,2000,73078482
57022,Sunshine State,en,2002-06-21,0,0,141.0,6.0,10,4.245123,"A woman and her new husband returns to her hometown roots in coastal northern Florida, and must deal with family, business, and encroaching real estate development.",Greetings from ...,Released,,2002,6,2000,0
14351,Crossover,en,2006-09-01,5800000,7000000,95.0,4.2,10,3.201886,"The clock strikes midnight, money changes hands, the crowd is on their feet, and the court is alive with fast-paced razzle-dazzle basketball. These players don't play for a school or a pro team. They play for the street and it's underground...way underground.",,Released,http://www.sonypictures.com/movies/crossover/,2006,9,2000,1200000
147767,Khiladi 786,en,2012-12-07,0,126,139.0,4.7,11,0.114342,The 8th installment in the Khiladi series.,,Released,,2012,12,2010,126
10664,[REC]²,es,2009-09-15,5600000,18469680,85.0,6.4,489,22.341462,"The action continues from [REC], with the medical officer and a SWAT team outfitted with video cameras are sent into the sealed off apartment to control the situation.",Fear Revisited,Released,http://www.rec2themovie.com/,2009,9,2000,12869680
55567,Standing Ovation,en,2010-07-16,0,531826,105.0,3.9,6,0.305922,A group of young girls is competing in a nation teen music video competition.,Dance - Sing - Dream,Released,http://standingovationmovie.com,2010,7,2010,531826
9277,The Sting,en,1973-12-25,5500000,159616327,129.0,7.9,622,28.500913,Set in the 1930's this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.,...all it takes is a little confidence.,Released,,1973,12,1970,154116327
9443,Chariots of Fire,en,1981-05-15,5500000,58972904,123.0,6.8,207,10.439971,The true story of British athletes preparing for and competing in the 1924 Summer Olympics.,"This is the story of two men who run, not to run, but to prove something to the world. They will sacrifice anything to achieve their goals... except their honor.",Released,,1981,5,1980,53472904
16186,Diary of a Mad Black Woman,en,2005-02-25,0,0,116.0,6.4,71,3.784535,"Charles McCarter and his wife Helen are about to celebrate their 18th-wedding anniversary when Helen comes home to find her clothes packed up in a U-Haul van parked in the driveway. Charles is divorcing Her. Helen moves in with her grandmother Madea, an old woman who doesn't take any lip from anyone. Madea helps Helen through these tough times by showing her what is really important in life.",Time heals the heart. Faith heals the rest.,Released,,2005,2,2000,0
7863,Shine,en,1996-01-21,0,0,105.0,7.3,131,10.396305,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",A true story of the mystery of music and the miracle of love,Released,,1996,1,1990,0
138697,Don Jon,en,2013-07-26,6000000,0,90.0,5.9,1671,33.296684,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",Everyone loves a happy ending.,Released,,2013,7,2010,-6000000
11901,High Plains Drifter,en,1973-04-19,5500000,15700000,105.0,7.4,278,19.127239,"A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.",Welcome to Hell,Released,,1973,4,1970,10200000
1548,Ghost World,en,2001-07-20,7000000,0,111.0,7.1,426,14.072941,"A quirky girl tries to figure out what to do now that she had graduated from high school, and forms a friendship with an eccentric 40-year-old record collector after playing a prank on him with her best friend.",Accentuate the negative.,Released,,2001,7,2000,-7000000
11889,Iris,en,2001-12-14,0,0,91.0,6.2,47,2.714043,"True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease.",,Released,,2001,12,2000,0
33155,Galaxina,en,1980-06-06,5500000,4865000,95.0,3.3,16,2.141143,"Galaxina is a lifelike, voluptuous android who is assigned to oversee the operations of an intergalactic Space Police cruiser captained by incompetent Cornelius Butt. When a mission requires the ship's crew to be placed in suspended animation for decades, Galaxina finds herself alone for many years, developing emotions and falling in love with the ship's pilot, Thor.",She's too good to be true...and too real to be otherwise.,Released,http://www.crownintlpictures.com/dgtitles.html,1980,6,1980,-635000
5528,The Chorus,fr,2004-03-17,0,0,96.0,7.5,526,20.982455,"Set in 1940's France, a new teacher at a school for disruptive boys gives hope and inspiration.",,Released,http://www.pathedistribution.com/accueil/filmcatalogue.php?IDFilm=498,2004,3,2000,0
321,Mambo Italiano,en,2003-06-06,4361898,3031801,92.0,5.6,28,2.080741,"A sweet comic film about an Italian man who comes out of the closet and the affect it has on his life and his crazy family. A family movie about the stereotypes of homosexuals and Italians – called by critics ""the gay"" My Big Fat Greek Wedding.",Things change. Family doesn't.,Released,http://mamboitaliano.ca/,2003,6,2000,-1330097
4997,Wonderland,en,2003-10-23,5000000,2466444,104.0,6.2,73,7.79068,"On the afternoon of July 1, 1981, Los Angeles police responded to a distress call on Wonderland Avenue and discovered a grisly quadruple homicide. The police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor John Holmes. You're about to experience both versions.","Sex, drugs, murder. Welcome to L.A.",Released,,2003,10,2000,-2533556
